external_id,site,finalidade,tipo,titulo,preco,preco_m2,area_m2,quartos,banheiros,vagas,suites,andar,numero_endereco,bairro,cidade,estado,condominio,iptu,endereco,descricao,portaria,vista_mar,condominio_fechado,piscina,deck,varanda_gourmet,varanda,academia,salao_festa,salao_jogos,quadra_campo,latitude,longitude,is_lancamento,data_coleta,url
olx_olx_dom_80586275480078,OLX,venda,apartamento,"Apartamento Castelamare com 3 dormitórios à venda, 122 m² por R$ 1.100.000 - Aldeota - For",1100000.0,9016.39,122,,,,,,,Aldeota,Fortaleza,CE,,,,,False,False,False,False,False,False,False,False,False,False,False,,,False,2026-06-21T03:37:30+00:00,https://ce.olx.com.br/fortaleza-e-regiao/imoveis/apartamento-castelamare-com-3-dormitorios-a-venda-122-m-por-r-1-100-000-aldeota-for-1409340563
olx_olx_dom_120762010580915,OLX,venda,apartamento,"Apartamento com 3 dormitórios à venda, 152 m² por R$ 1.100.000,00 - Aldeota - Fortaleza/CE",1100000.0,7236.84,152,,,,,,,Aldeota,Fortaleza,CE,,,,,False,False,False,False,False,False,False,False,False,False,False,,,False,2026-06-21T03:38:26+00:00,https://ce.olx.com.br/fortaleza-e-regiao/imoveis/apartamento-com-3-dormitorios-a-venda-152-m-por-r-1-100-000-00-aldeota-fortaleza-ce-1511419072
olx_olx_dom_7784523756447,OLX,venda,apartamento,Next | Aldeota | 59m² | 02 Quartos | 01 vaga,1100000.0,18644.07,59,2,,,,,,Aldeota,Fortaleza,CE,,,,,False,False,False,False,False,False,False,False,False,False,False,,,False,2026-06-21T03:38:46+00:00,https://ce.olx.com.br/fortaleza-e-regiao/imoveis/next-aldeota-59m-02-quartos-01-vaga-1480481657
olx_olx_dom_262522628125799,OLX,venda,apartamento,Apartamento com 3 suítes na Aldeota - Porteira Fechada,1100000.0,11827.96,93,,,,3,,,Aldeota,Fortaleza,CE,,,,,False,False,False,False,False,False,False,False,False,False,False,,,False,2026-06-21T03:40:33+00:00,https://ce.olx.com.br/fortaleza-e-regiao/imoveis/apartamento-com-3-suites-na-aldeota-porteira-fechada-1510124061
olx_olx_dom_161470781991288,OLX,venda,apartamento,"Porteira Fechada, com 94 metros quadrados com 3 quartos em Aldeota - Fortaleza - CE",1100000.0,11702.13,94,3,,,,,,Aldeota,Fortaleza,CE,,,,,False,False,False,False,False,False,False,False,False,False,False,,,False,2026-06-21T03:40:43+00:00,https://ce.olx.com.br/fortaleza-e-regiao/imoveis/porteira-fechada-com-94-metros-quadrados-com-3-quartos-em-aldeota-fortaleza-ce-1509951272
olx_olx_dom_266601613775861,OLX,venda,apartamento,4 quartos em Aldeota - Fortaleza - CE,1100000.0,5418.72,203,4,,,,,,Aldeota,Fortaleza,CE,,,,,False,False,False,False,False,False,False,False,False,False,False,,,False,2026-06-21T03:41:11+00:00,https://ce.olx.com.br/fortaleza-e-regiao/imoveis/4-quartos-em-aldeota-fortaleza-ce-1509763368
olx_olx_dom_59127491997947,OLX,venda,apartamento,Apartamento 3 dormitórios à venda Aldeota Fortaleza/CE,1140000.0,12527.47,91,,,,,,,Aldeota,Fortaleza,CE,,,,,False,False,False,False,False,False,False,False,False,False,False,,,False,2026-06-21T03:37:30+00:00,https://ce.olx.com.br/fortaleza-e-regiao/imoveis/apartamento-3-dormitorios-a-venda-aldeota-fortaleza-ce-1487337165
olx_olx_dom_219930982678963,OLX,venda,apartamento,"Apartamento com 3 dormitórios à venda, 98 m² por R$ 1.140.000 - Aldeota - Fortaleza/CE",1140000.0,11632.65,98,,,,,,,Aldeota,Fortaleza,CE,,,,,False,False,False,False,False,False,False,False,False,False,False,,,False,2026-06-21T03:37:35+00:00,https://ce.olx.com.br/fortaleza-e-regiao/imoveis/apartamento-com-3-dormitorios-a-venda-98-m-por-r-1-140-000-aldeota-fortaleza-ce-1451470871
olx_olx_dom_70816344113132,OLX,venda,apartamento,OPORTUNIDADE - Apartamento Cobertura Plana - Bairro Aldeota. EXCELENTE LOCALIZAÇÃO,1140000.0,5181.82,220,,,,,,,Aldeota,Fortaleza,CE,,,,,False,False,False,False,False,False,False,False,False,False,False,,,False,2026-06-21T03:38:26+00:00,https://ce.olx.com.br/fortaleza-e-regiao/imoveis/oportunidade-apartamento-cobertura-plana-bairro-aldeota-excelente-localizacao-1511392991
zap_zap_dom_198605724068299,ZAP Imóveis,venda,apartamento,Apartamento 3 Quartos Com Jardim Aldeota Fortaleza,1140000.0,5181.82,220.0,3,4,4,,,,Aldeota,Fortaleza,CE,,,,,False,False,False,False,False,False,False,False,False,False,False,,,False,2026-06-21T03:34:55+00:00,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-jardim-aldeota-fortaleza-220m2-id-2893537699/?source=ranking%2Crp
olx_olx_dom_227790102959397,OLX,venda,apartamento,"Cobertura Luxuosa na Aldeota: 5 Quartos, Piscina Privativa / Condomínio do Edifício José B",1147000.0,5261.47,218,5,,,,,,Aldeota,Fortaleza,CE,,,,,False,False,False,False,False,False,False,False,False,False,False,,,False,2026-06-21T03:35:00+00:00,https://ce.olx.com.br/fortaleza-e-regiao/imoveis/cobertura-luxuosa-na-aldeota-5-quartos-piscina-privativa-condominio-do-edificio-jose-b-1508267531
olx_olx_dom_262773494268597,OLX,venda,apartamento,Apartamento 155m² Aldeota - 4 Suítes - Porteira Fechada e Todo Reformado,1149000.0,7412.9,155,,,,4,,,Aldeota,Fortaleza,CE,,,,,False,False,False,False,False,False,False,False,False,False,False,,,False,2026-06-21T03:39:09+00:00,https://ce.olx.com.br/fortaleza-e-regiao/imoveis/apartamento-155m-aldeota-4-suites-porteira-fechada-e-todo-reformado-1511008705
olx_olx_dom_253949958184911,OLX,venda,apartamento,Apartamento à Venda no bairro Aldeota - Fortaleza/CE,1150000.0,8646.62,133,,,,3,,,Aldeota,Fortaleza,CE,,,,,False,False,False,False,False,False,False,False,False,False,False,,,False,2026-06-21T03:37:12+00:00,https://ce.olx.com.br/fortaleza-e-regiao/imoveis/apartamento-a-venda-no-bairro-aldeota-fortaleza-ce-1511760625
olx_olx_dom_98768582927268,OLX,venda,apartamento,"Edifício Vermont - Apartamento com 3 quartos à venda, 247 m² por R$ 1.150.000 - Aldeota -",1150000.0,4655.87,247,3,,,,,,Aldeota,Fortaleza,CE,,,,,False,False,False,False,False,False,False,False,False,False,False,,,False,2026-06-21T03:41:27+00:00,https://ce.olx.com.br/fortaleza-e-regiao/imoveis/edificio-vermont-apartamento-com-3-quartos-a-venda-247-m-por-r-1-150-000-aldeota-1428435402
olx_olx_dom_17735973564032,OLX,venda,apartamento,"Apartamento no ed.Monte Parnasso com 3 dormitórios à venda, 124 m² por R$ 1.180.000 - Alde",1180000.0,9516.13,124,,,,,,,Aldeota,Fortaleza,CE,,,,,False,False,False,False,False,False,False,False,False,False,False,,,False,2026-06-21T03:39:20+00:00,https://ce.olx.com.br/fortaleza-e-regiao/imoveis/apartamento-no-ed-monte-parnasso-com-3-dormitorios-a-venda-124-m-por-r-1-180-000-alde-1503828131
olx_olx_dom_71966069802933,OLX,venda,apartamento,"Apartamento a venda no edifício Villa Sonata por 1.190.000,00, com 124m², no bairro Aldeot",1190000.0,9596.77,124,,,,,,,Aldeota,Fortaleza,CE,,,,,False,False,False,False,False,False,False,False,False,False,False,,,False,2026-06-21T03:35:00+00:00,https://ce.olx.com.br/fortaleza-e-regiao/imoveis/apartamento-a-venda-no-edificio-villa-sonata-por-1-190-000-00-com-124m-no-bairro-aldeot-1495543768
olx_olx_dom_27612672465655,OLX,venda,apartamento,Apartamento na Aldeota Cod0215,1196000.0,9417.32,127,,,,,,,Aldeota,Fortaleza,CE,,,,,False,False,False,False,False,False,False,False,False,False,False,,,False,2026-06-21T03:42:55+00:00,https://ce.olx.com.br/fortaleza-e-regiao/imoveis/apartamento-na-aldeota-cod0215-1290408137
olx_olx_dom_5036132786072,OLX,venda,apartamento,"Apartamento com 3 dormitórios à venda, 120 m² por R$ 1.200.000,00 - Aldeota - Fortaleza/CE",1200000.0,9917.36,121,,,,,,,Aldeota,Fortaleza,CE,,,,,False,False,False,False,False,False,False,False,False,False,False,,,False,2026-06-21T03:35:53+00:00,https://ce.olx.com.br/fortaleza-e-regiao/imoveis/apartamento-com-3-dormitorios-a-venda-120-m-por-r-1-200-000-00-aldeota-fortaleza-ce-1488410424
olx_olx_dom_229670089317630,OLX,venda,apartamento,"Apartamento Plaza de Anibal com 3 dormitórios à venda, 109 m² por R$ 1.200.000 - Aldeota -",1200000.0,11009.17,109,,,,,,,Aldeota,Fortaleza,CE,,,,,False,False,False,False,False,False,False,False,False,False,False,,,False,2026-06-21T03:37:00+00:00,https://ce.olx.com.br/fortaleza-e-regiao/imoveis/apartamento-plaza-de-anibal-com-3-dormitorios-a-venda-109-m-por-r-1-200-000-aldeota-1486465005
olx_olx_dom_277564478328999,OLX,venda,apartamento,"Apartamento na Aldeota, 417,94m², 4 suítes, 8 vagas",1200000.0,2870.81,418,,,,4,,,Aldeota,Fortaleza,CE,,,,,False,False,False,False,False,False,False,False,False,False,False,,,False,2026-06-21T03:39:38+00:00,https://ce.olx.com.br/fortaleza-e-regiao/imoveis/apartamento-na-aldeota-417-94m-4-suites-8-vagas-1510768280
olx_olx_dom_44719784310717,OLX,venda,apartamento,Edifício José Bonifácio | Aldeota | Cobertura | 208m² | 04 Quartos | 02 Vagas,1250000.0,6009.62,208,4,,,,,,Aldeota,Fortaleza,CE,,,,,False,False,False,False,False,False,False,False,False,False,False,,,False,2026-06-21T03:38:46+00:00,https://ce.olx.com.br/fortaleza-e-regiao/imoveis/edificio-jose-bonifacio-aldeota-cobertura-208m-04-quartos-02-vagas-1483714409
olx_olx_dom_272049103465452,OLX,venda,apartamento,"Apartamento à venda, 98 m² por R$ 1.250.000,00 - Aldeota - Fortaleza/CE",1250000.0,12755.1,98,,,,,,,Aldeota,Fortaleza,CE,,,,,False,False,False,False,False,False,False,False,False,False,False,,,False,2026-06-21T03:42:24+00:00,https://ce.olx.com.br/fortaleza-e-regiao/imoveis/apartamento-a-venda-98-m-por-r-1-250-000-00-aldeota-fortaleza-ce-1509027068
olx_olx_dom_10792230002317,OLX,venda,apartamento,Imóvel para venda com 1100 metros quadrados com 4 quartos em Aldeota - Fortaleza - CE,1270000.0,1154.55,1100,4,,,,,,Aldeota,Fortaleza,CE,,,,,False,False,False,False,False,False,False,False,False,False,False,,,False,2026-06-21T03:47:31+00:00,https://ce.olx.com.br/fortaleza-e-regiao/imoveis/imovel-para-venda-com-1100-metros-quadrados-com-4-quartos-em-aldeota-fortaleza-ce-1510446557
olx_olx_dom_115472602884128,OLX,venda,apartamento,Apartamento de alto padrão no Beach Class Unique à venda com 3 Suítes,1272000.0,14790.7,86,,,,3,,,Aldeota,Fortaleza,CE,,,,,False,False,False,False,False,False,False,False,False,False,False,,,False,2026-06-21T03:38:57+00:00,https://ce.olx.com.br/fortaleza-e-regiao/imoveis/apartamento-de-alto-padrao-no-beach-class-unique-a-venda-com-3-suites-1511109108
olx_olx_dom_280690065608134,OLX,venda,apartamento,"Apartamento com 3 dormitórios à venda, 118 m² por R$ 1.290.000,00 - Aldeota - Fortaleza/CE",1290000.0,10932.2,118,,,,,,,Aldeota,Fortaleza,CE,,,,,False,False,False,False,False,False,False,False,False,False,False,,,False,2026-06-21T03:35:59+00:00,https://ce.olx.com.br/fortaleza-e-regiao/imoveis/apartamento-com-3-dormitorios-a-venda-118-m-por-r-1-290-000-00-aldeota-fortaleza-ce-1486464795
olx_olx_dom_264428154900418,OLX,venda,apartamento,Imóvel para venda possui 109 metros quadrados com 3 quartos na Aldeota - Fortaleza - CE,1290000.0,11834.86,109,3,,,,,,Aldeota,Fortaleza,CE,,,,,False,False,False,False,False,False,False,False,False,False,False,,,False,2026-06-21T03:39:15+00:00,https://ce.olx.com.br/fortaleza-e-regiao/imoveis/imovel-para-venda-possui-109-metros-quadrados-com-3-quartos-na-aldeota-fortaleza-ce-1510919798
olx_olx_dom_233541311807984,OLX,venda,apartamento,"Apartamento com 3 dormitórios à venda, 220 m² por R$ 1.300.000,00 - Aldeota - Fortaleza/CE",1300000.0,5909.09,220,,,,,,,Aldeota,Fortaleza,CE,,,,,False,False,False,False,False,False,False,False,False,False,False,,,False,2026-06-21T03:38:26+00:00,https://ce.olx.com.br/fortaleza-e-regiao/imoveis/apartamento-com-3-dormitorios-a-venda-220-m-por-r-1-300-000-00-aldeota-fortaleza-ce-1511399100
iw_iw_dom_77137304773579,ImovelWeb,venda,apartamento,Tribeca Aldeota Apartamento Com 3 Dormitorios A 3000794576,1321074.0,13906.04,95.0,3,,2,,,,Aldeota,Fortaleza,CE,,,,,False,False,False,False,False,False,False,False,False,False,False,,,False,2026-06-21T03:34:53+00:00,https://www.imovelweb.com.br/propriedades/tribeca-aldeota-apartamento-com-3-dormitorios-a-3000794576.html?n_src=Listado&n_pills=Churrasqueira&n_pg=1&n_pos=26
olx_olx_dom_15952630748837,OLX,venda,apartamento,"Apartamento com 3 dormitórios à venda, 120 m² por R$ 1.330.000,00 - Aldeota - Fortaleza/CE",1330000.0,10991.74,121,,,,,,,Aldeota,Fortaleza,CE,,,,,False,False,False,False,False,False,False,False,False,False,False,,,False,2026-06-21T03:36:54+00:00,https://ce.olx.com.br/fortaleza-e-regiao/imoveis/apartamento-com-3-dormitorios-a-venda-120-m-por-r-1-330-000-00-aldeota-fortaleza-ce-1486465025
olx_olx_dom_78766140038625,OLX,venda,apartamento,"Edificio Maria da Paz - Home Club - Apartamento à venda, Aldeota, Fortaleza.- 114,52m²- 03",1340000.0,11652.17,115,,,,,,,Aldeota,Fortaleza,CE,,,,,False,False,False,False,False,False,False,False,False,False,False,,,False,2026-06-21T03:42:24+00:00,https://ce.olx.com.br/fortaleza-e-regiao/imoveis/edificio-maria-da-paz-home-club-apartamento-a-venda-aldeota-fortaleza-114-52m-03-1509027044
olx_olx_dom_144365009260174,OLX,venda,apartamento,"Apartamento Andar Alto no Meet com 3 dormitórios à venda, 117 m² por R$ 1.350.000 - Aldeot",1350000.0,11538.46,117,,,,,,,Aldeota,Fortaleza,CE,,,,,False,False,False,False,False,False,False,False,False,False,False,,,False,2026-06-21T03:35:59+00:00,https://ce.olx.com.br/fortaleza-e-regiao/imoveis/apartamento-andar-alto-no-meet-com-3-dormitorios-a-venda-117-m-por-r-1-350-000-aldeot-1486464799
olx_olx_dom_239127492179925,OLX,venda,apartamento,"Apartamento com 3 dormitórios à venda, 118 m² por R$ 1.350.000,00 - Aldeota - Fortaleza/CE",1350000.0,11440.68,118,,,,,,,Aldeota,Fortaleza,CE,,,,,False,False,False,False,False,False,False,False,False,False,False,,,False,2026-06-21T03:37:18+00:00,https://ce.olx.com.br/fortaleza-e-regiao/imoveis/apartamento-com-3-dormitorios-a-venda-118-m-por-r-1-350-000-00-aldeota-fortaleza-ce-1356595019
olx_olx_dom_47807427705579,OLX,venda,apartamento,APARTAMENTO NA ALDEOTA PROX A AV.SANTOS DUMONT,1350000.0,13235.29,102,,,,,,,Aldeota,Fortaleza,CE,,,,,False,False,False,False,False,False,False,False,False,False,False,,,False,2026-06-21T03:38:36+00:00,https://ce.olx.com.br/fortaleza-e-regiao/imoveis/apartamento-na-aldeota-prox-a-av-santos-dumont-1511333345
olx_olx_dom_94708548628782,OLX,venda,apartamento,"Apartamento com 3 dormitórios à venda, 95 m² por R$ 1.376.070,52 - Aldeota - Fortaleza/CE",1376070.0,14484.95,95,,,,,,,Aldeota,Fortaleza,CE,,,,,False,False,False,False,False,False,False,False,False,False,False,,,False,2026-06-21T03:37:24+00:00,https://ce.olx.com.br/fortaleza-e-regiao/imoveis/apartamento-com-3-dormitorios-a-venda-95-m-por-r-1-376-070-52-aldeota-fortaleza-ce-1459313017
olx_olx_dom_216269032900850,OLX,venda,apartamento,Apartamento com 3 quartos na Aldeota,1390000.0,17594.94,79,3,,,,,,Aldeota,Fortaleza,CE,,,,,False,False,False,False,False,False,False,False,False,False,False,,,False,2026-06-21T03:38:36+00:00,https://ce.olx.com.br/fortaleza-e-regiao/imoveis/apartamento-com-3-quartos-na-aldeota-1511322577
olx_olx_dom_138671693631250,OLX,venda,apartamento,"APT 226, Condomínio BS Flower, apartamentos de 65,65 m2 a 98,36 m2, lazer completo",1390202.0,14042.44,99,,,,,,,Aldeota,Fortaleza,CE,,,,,False,False,False,False,False,False,False,False,False,False,False,,,False,2026-06-21T03:41:22+00:00,https://ce.olx.com.br/fortaleza-e-regiao/imoveis/apt-226-condominio-bs-flower-apartamentos-de-65-65-m2-a-98-36-m2-lazer-completo-898133916
olx_olx_dom_70812493138,OLX,venda,apartamento,"Apartamento com 3 dormitórios à venda, 120 m² por R$ 1.400.000 - Aldeota - Fortaleza/CE",1400000.0,11570.25,121,,,,,,,Aldeota,Fortaleza,CE,,,,,False,False,False,False,False,False,False,False,False,False,False,,,False,2026-06-21T03:35:59+00:00,https://ce.olx.com.br/fortaleza-e-regiao/imoveis/apartamento-com-3-dormitorios-a-venda-120-m-por-r-1-400-000-aldeota-fortaleza-ce-1496537208
olx_olx_dom_265852978266437,OLX,venda,apartamento,"Apartamento com 3 suítes à venda, 79 m² por R$ 1.400.000 - Aldeota - Fortaleza/CE",1400000.0,17500.0,80,,,,3,,,Aldeota,Fortaleza,CE,,,,,False,False,False,False,False,False,False,False,False,False,False,,,False,2026-06-21T03:36:27+00:00,https://ce.olx.com.br/fortaleza-e-regiao/imoveis/apartamento-com-3-suites-a-venda-79-m-por-r-1-400-000-aldeota-fortaleza-ce-1508291750
olx_olx_dom_55644332272536,OLX,venda,apartamento,"Apartamento Meet com 3 dormitórios à venda, 117 m² por R$ 1.400.000 - Aldeota - Fortaleza/",1400000.0,11965.81,117,,,,,,,Aldeota,Fortaleza,CE,,,,,False,False,False,False,False,False,False,False,False,False,False,,,False,2026-06-21T03:37:35+00:00,https://ce.olx.com.br/fortaleza-e-regiao/imoveis/apartamento-meet-com-3-dormitorios-a-venda-117-m-por-r-1-400-000-aldeota-fortaleza-1479340747
olx_olx_dom_109371845066662,OLX,venda,apartamento,"Villa Itália Condominium com 3 Quartos e 5 banheiros à Venda, 127 m²",1400000.0,11023.62,127,3,,,,,,Aldeota,Fortaleza,CE,,,,,False,False,False,False,False,False,False,False,False,False,False,,,False,2026-06-21T03:39:09+00:00,https://ce.olx.com.br/fortaleza-e-regiao/imoveis/villa-italia-condominium-com-3-quartos-e-5-banheiros-a-venda-127-m-1499126771
olx_olx_dom_141828103818444,OLX,venda,apartamento,Apartamento com 4 quartos na Aldeota,1400000.0,6896.55,203,4,,,,,,Aldeota,Fortaleza,CE,,,,,False,False,False,False,False,False,False,False,False,False,False,,,False,2026-06-21T03:41:11+00:00,https://ce.olx.com.br/fortaleza-e-regiao/imoveis/apartamento-com-4-quartos-na-aldeota-1509728051
olx_olx_dom_9874499717614,OLX,venda,apartamento,Imóvel para venda tem 113 metros quadrados com 3 quartos em Aldeota - Fortaleza - CE,1440000.0,12743.36,113,3,,,,,,Aldeota,Fortaleza,CE,,,,,False,False,False,False,False,False,False,False,False,False,False,,,False,2026-06-21T03:38:03+00:00,https://ce.olx.com.br/fortaleza-e-regiao/imoveis/imovel-para-venda-tem-113-metros-quadrados-com-3-quartos-em-aldeota-fortaleza-ce-1511530841
olx_olx_dom_93148560359408,OLX,venda,apartamento,Apto - Tribeca - Aldeota - Fortaleza - Ce,1461525.0,12281.72,119,,,,,,,Aldeota,Fortaleza,CE,,,,,False,False,False,False,False,False,False,False,False,False,False,,,False,2026-06-21T03:39:49+00:00,https://ce.olx.com.br/fortaleza-e-regiao/imoveis/apto-tribeca-aldeota-fortaleza-ce-1207587764
olx_olx_dom_77096076256978,OLX,venda,apartamento,"Apartamento com 3 dormitórios à venda, 150 m² por R$ 1.490.000,00 - Aldeota - Fortaleza/CE",1490000.0,9933.33,150,,,,,,,Aldeota,Fortaleza,CE,,,,,False,False,False,False,False,False,False,False,False,False,False,,,False,2026-06-21T03:36:32+00:00,https://ce.olx.com.br/fortaleza-e-regiao/imoveis/apartamento-com-3-dormitorios-a-venda-150-m-por-r-1-490-000-00-aldeota-fortaleza-ce-1463073349
olx_olx_dom_158505401060891,OLX,venda,apartamento,"Apartamento com 3 dormitórios à venda, 233 m² por R$ 1.500.000,00 - Aldeota - Fortaleza/CE",1500000.0,6437.77,233,,,,,,,Aldeota,Fortaleza,CE,,,,,False,False,False,False,False,False,False,False,False,False,False,,,False,2026-06-21T03:37:30+00:00,https://ce.olx.com.br/fortaleza-e-regiao/imoveis/apartamento-com-3-dormitorios-a-venda-233-m-por-r-1-500-000-00-aldeota-fortaleza-ce-1224973330
olx_olx_dom_180463777342878,OLX,venda,apartamento,Apartamento na Aldeota 1 quarteirão da praia. REF: 3741,1500000.0,4823.15,311,,,,,,,Aldeota,Fortaleza,CE,,,,,False,False,False,False,False,False,False,False,False,False,False,,,False,2026-06-21T03:38:14+00:00,https://ce.olx.com.br/fortaleza-e-regiao/imoveis/apartamento-na-aldeota-1-quarteirao-da-praia-ref-3741-1511474671
olx_olx_dom_240785436698357,OLX,venda,apartamento,"BS Flower - Apartamento com 2 quartos à venda, 80 m² por R$ 1.500.000 - Aldeota - Fortalez",1500000.0,18750.0,80,2,,,,,,Aldeota,Fortaleza,CE,,,,,False,False,False,False,False,False,False,False,False,False,False,,,False,2026-06-21T03:42:00+00:00,https://ce.olx.com.br/fortaleza-e-regiao/imoveis/bs-flower-apartamento-com-2-quartos-a-venda-80-m-por-r-1-500-000-aldeota-fortalez-1448080090
olx_olx_dom_155960419242552,OLX,venda,apartamento,Apartamento com 3 suítes na Aldeota,1550000.0,13839.29,112,,,,3,,,Aldeota,Fortaleza,CE,,,,,False,False,False,False,False,False,False,False,False,False,False,,,False,2026-06-21T03:36:21+00:00,https://ce.olx.com.br/fortaleza-e-regiao/imoveis/apartamento-com-3-suites-na-aldeota-1511903959
iw_iw_dom_64403186791214,ImovelWeb,venda,apartamento,Com 3 Dormitorios A Venda 112 M Por R$ 2983988323,1600000.0,14159.29,113.0,3,,2,,,,Aldeota,Fortaleza,CE,,,,,False,False,False,False,False,False,False,False,False,False,False,,,False,2026-06-21T03:34:53+00:00,https://www.imovelweb.com.br/propriedades/apartamento-com-3-dormitorios-a-venda-112-m-por-r$-2983988323.html?n_src=Listado&n_pills=Churrasqueira&n_pg=1&n_pos=18
olx_olx_dom_259263221723922,OLX,venda,apartamento,"Apartamento ed. lina com 3 dormitórios à venda, 120 m² por R$ 1.600.000 - Aldeota - Fortal",1600000.0,13333.33,120,,,,,,,Aldeota,Fortaleza,CE,,,,,False,False,False,False,False,False,False,False,False,False,False,,,False,2026-06-21T03:35:59+00:00,https://ce.olx.com.br/fortaleza-e-regiao/imoveis/apartamento-ed-lina-com-3-dormitorios-a-venda-120-m-por-r-1-600-000-aldeota-fortal-1507246963
olx_olx_dom_149121600172085,OLX,venda,apartamento,"Apartamento com 3 dormitórios à venda, 112 m² por R$ 1.600.000,00 - Aldeota - Fortaleza/CE",1600000.0,14159.29,113,,,,,,,Aldeota,Fortaleza,CE,,,,,False,False,False,False,False,False,False,False,False,False,False,,,False,2026-06-21T03:36:38+00:00,https://ce.olx.com.br/fortaleza-e-regiao/imoveis/apartamento-com-3-dormitorios-a-venda-112-m-por-r-1-600-000-00-aldeota-fortaleza-ce-1364107446
olx_olx_dom_71037337917748,OLX,venda,apartamento,Apartamento para venda tem 120 metros quadrados com 3 quartos em Aldeota - Fortaleza - CE,1600000.0,13333.33,120,3,,,,,,Aldeota,Fortaleza,CE,,,,,False,False,False,False,False,False,False,False,False,False,False,,,False,2026-06-21T03:36:48+00:00,https://ce.olx.com.br/fortaleza-e-regiao/imoveis/apartamento-para-venda-tem-120-metros-quadrados-com-3-quartos-em-aldeota-fortaleza-ce-1511822331
olx_olx_dom_139528262565664,OLX,venda,apartamento,"Apartamento moderno e sofisticado, em uma das localizações mais desejadas da Aldeota.",1600000.0,13223.14,121,,,,,,,Aldeota,Fortaleza,CE,,,,,False,False,False,False,False,False,False,False,False,False,False,,,False,2026-06-21T03:43:37+00:00,https://ce.olx.com.br/fortaleza-e-regiao/imoveis/apartamento-moderno-e-sofisticado-em-uma-das-localizacoes-mais-desejadas-da-aldeota-1508276297
olx_olx_dom_278669217066686,OLX,venda,apartamento,"Cobertura com 3 dormitórios à venda, 360 m² por R$ 1.690.000,00 - Aldeota - Fortaleza/CE",1690000.0,4694.44,360,,,,,,,Aldeota,Fortaleza,CE,,,,,False,False,False,False,False,False,False,False,False,False,False,,,False,2026-06-21T03:39:38+00:00,https://ce.olx.com.br/fortaleza-e-regiao/imoveis/cobertura-com-3-dormitorios-a-venda-360-m-por-r-1-690-000-00-aldeota-fortaleza-ce-1510772019
olx_olx_dom_176112396419894,OLX,venda,apartamento,"Apartamento com 4 dormitórios à venda, 150 m² por R$ 1.695.000,00 - Aldeota - Fortaleza/CE",1695000.0,11300.0,150,,,,,,,Aldeota,Fortaleza,CE,,,,,False,False,False,False,False,False,False,False,False,False,False,,,False,2026-06-21T03:36:38+00:00,https://ce.olx.com.br/fortaleza-e-regiao/imoveis/apartamento-com-4-dormitorios-a-venda-150-m-por-r-1-695-000-00-aldeota-fortaleza-ce-1443856167
olx_olx_dom_192245947563149,OLX,venda,apartamento,"Apartamento com 3 dormitórios à venda, 167 m² por R$ 1.700.000,00 - Aldeota - Fortaleza/CE",1700000.0,10179.64,167,,,,,,,Aldeota,Fortaleza,CE,,,,,False,False,False,False,False,False,False,False,False,False,False,,,False,2026-06-21T03:36:32+00:00,https://ce.olx.com.br/fortaleza-e-regiao/imoveis/apartamento-com-3-dormitorios-a-venda-167-m-por-r-1-700-000-00-aldeota-fortaleza-ce-1293979574
olx_olx_dom_150601551302428,OLX,venda,apartamento,"Apartamento à Venda na Aldeota - Absolut Condominium - 150m², 4 Suítes, Nascente",1720000.0,11466.67,150,,,,4,,,Aldeota,Fortaleza,CE,,,,,False,False,False,False,False,False,False,False,False,False,False,,,False,2026-06-21T03:43:06+00:00,https://ce.olx.com.br/fortaleza-e-regiao/imoveis/apartamento-a-venda-na-aldeota-absolut-condominium-150m-4-suites-nascente-1510644628
olx_olx_dom_52665709257574,OLX,venda,apartamento,"Apartamento com 4 dormitórios à venda, 150 m² por R$ 1.726.353,69 - Aldeota - Fortaleza/CE",1726353.0,11509.02,150,,,,,,,Aldeota,Fortaleza,CE,,,,,False,False,False,False,False,False,False,False,False,False,False,,,False,2026-06-21T03:35:47+00:00,https://ce.olx.com.br/fortaleza-e-regiao/imoveis/apartamento-com-4-dormitorios-a-venda-150-m-por-r-1-726-353-69-aldeota-fortaleza-ce-1409851437
olx_olx_dom_17165820437629,OLX,venda,apartamento,Lançamento: Apartamento Luxuoso na Aldeota,1737692.0,12777.15,136,,,,,,,Aldeota,Fortaleza,CE,,,,,False,False,False,False,False,False,False,False,False,False,False,,,False,2026-06-21T03:36:27+00:00,https://ce.olx.com.br/fortaleza-e-regiao/imoveis/lancamento-apartamento-luxuoso-na-aldeota-1424997749
olx_olx_dom_71074397305965,OLX,venda,apartamento,"Apartamento Lucca com 4 dormitórios à venda, 210 m² por R$ 1.750.000 - Aldeota - Fortaleza",1750000.0,8333.33,210,,,,,,,Aldeota,Fortaleza,CE,,,,,False,False,False,False,False,False,False,False,False,False,False,,,False,2026-06-21T03:35:53+00:00,https://ce.olx.com.br/fortaleza-e-regiao/imoveis/apartamento-lucca-com-4-dormitorios-a-venda-210-m-por-r-1-750-000-aldeota-fortaleza-1464903518
